,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
725,,FSM-TST-2022-01-11-000191,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:12,12/01/2022 03:28:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
726,,FSM-BAM-2022-02-14-000425,Pending for payment,Residential,Independent house,N/A,N/A,Bijipur Bada Sahi,Berhampur,,Bijipur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:57:13,15/02/2022 04:57:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
727,,FSM-BAM-2022-03-23-000632,Pending for DSO Assignment,Commercial,Community toilets,N/A,N/A,near ramamurthy nagar sig,Berhampur,560043,Berhampur,Berhampur,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,1100,New,Counter,CASH,23/03/2022 18:14:14,23/03/2022 18:14:14,23/03/2022 18:14:17,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
728,,FSM-TST-2022-02-08-000371,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 04:54:10,09/02/2022 04:53:58,09/02/2022 04:54:50,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
729,,FSM-BAM-2022-02-14-000419,Pending for payment,Residential,Independent house,N/A,,Niladri Vihar 3rd lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:44:18,15/02/2022 04:44:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
730,,FSM-TST-2022-02-08-000366,Pending for payment,Commercial,Hotel,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 02:30:23,09/02/2022 02:30:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
731,,FSM-TST-2021-12-29-000081,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,29/12/2021 20:25:05,29/12/2021 20:25:06,29/12/2021 20:28:25,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
732,,FSM-TST-2022-01-11-000128,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 21:18:15,11/01/2022 21:18:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
733,,FSM-TST-2022-01-12-000248,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 03:05:02,13/01/2022 03:05:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
734,,FSM-TST-2022-01-11-000205,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:46,12/01/2022 03:35:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
735,,FSM-TST-2022-01-12-000223,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:40:49,12/01/2022 19:40:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
736,,FSM-TST-2022-01-12-000244,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:32:29,13/01/2022 01:32:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
737,,FSM-DKN-2021-12-15-000035,Application Created,Residential,Independent house,N/A,56,Hats Road,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
738,,FSM-BLS-2022-03-30-000859,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,30/03/2022 19:03:39,30/03/2022 19:03:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
739,,FSM-TST-2022-01-12-000232,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 22:05:32,12/01/2022 22:05:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
740,,FSM-DKN-2022-03-31-000870,Application Created,Residential,Independent house,Septic tank with soak pit,PRAFULLA BISWAL,BHAGABANPUR,Dhenkanal,759013,Bhagabanpur,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,01/04/2022 01:38:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
741,,FSM-TST-2022-01-11-000149,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:45,12/01/2022 03:19:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
742,,FSM-DKN-2021-12-15-000042,Application Created,Residential,Independent house,Septic tank with soak pit,N/A,N/A,Dhenkanal,759001,Mahisapat,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:20:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
743,,FSM-TST-2022-01-12-000240,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 00:05:40,13/01/2022 00:05:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
744,,FSM-BLS-2021-12-28-000069,Pending for payment,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/12/2021 17:42:10,29/12/2021 02:24:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
745,,FSM-TST-2022-01-11-000159,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:21:23,12/01/2022 03:21:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
746,,FSM-DKN-2022-01-12-000226,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,Amalapada,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 20:15:16,12/01/2022 20:15:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
747,,FSM-TST-2021-12-08-000020,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Preet Nagar,testing,Punjab,Gangadhar Sahi,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,08/12/2021 17:59:24,08/12/2021 17:59:25,08/12/2021 17:59:44,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
748,,FSM-TST-2021-12-07-000018,Rejected,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,08/12/2021 00:27:21,08/12/2021 00:27:00,N/A,N/A,N/A,N/A,08/12/2021 00:27:36,N/A,N/A,,,,,,2,N/A
749,,FSM-TST-2022-02-08-000365,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 02:16:31,09/02/2022 02:16:31,09/02/2022 02:20:19,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
750,,FSM-TST-2022-02-22-000463,Application Created,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 01:13:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
751,,FSM-TST-2022-01-11-000145,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:18:24,12/01/2022 03:18:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
752,,FSM-TST-2022-01-11-000165,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:16,12/01/2022 03:24:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
753,,FSM-TST-2022-01-10-000103,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 04:19:49,11/01/2022 04:19:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
754,,FSM-DKN-2022-01-19-000255,Pending for DSO Approval,Institutional,University,Septic tank with soak pit,556,MG Road,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,Dharitri ALF,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,19/01/2022 19:02:42,19/01/2022 19:17:10,19/01/2022 19:17:35,N/A,N/A,19/01/2022 21:05:00,N/A,N/A,N/A,,,,,,2,N/A
755,,FSM-DKN-2022-03-20-000611,Pending for payment,Residential,Independent house,Conventional Spectic tank,42,Barada,Dhenkanal,759013,Other,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,21/03/2022 01:01:26,23/03/2022 18:31:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
756,,FSM-TST-2022-01-11-000189,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:06,12/01/2022 03:28:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
757,,FSM-DKN-2021-12-15-000041,Pending for DSO Approval,Residential,Independent house,Septic tank with soak pit,,MCC plant,Dhenkanal,759013,Alsua,Dhenkanal,Punjab,,Online,Dharitri ALF,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:19:17,15/12/2021 18:41:13,15/12/2021 18:41:55,N/A,N/A,15/12/2021 19:07:38,N/A,N/A,N/A,,,,,,2,N/A
758,,FSM-TST-2022-01-12-000224,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:55:50,12/01/2022 19:55:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
759,,FSM-TST-2021-12-06-000008,Cancelled,Residential,Apartment,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/12/2021 00:07:21,07/12/2021 00:07:19,07/12/2021 00:10:33,N/A,N/A,N/A,N/A,07/12/2021 00:18:04,N/A,,,,,,2,N/A
760,,FSM-BAM-2022-03-16-000587,Pending for DSO Approval,Residential,Independent house,N/A,N/A,near ramamurthy nagar sig,Berhampur,560043,Berhampur,Berhampur,Punjab,,Telephone,Himalaya Cleaning & Care,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,16/03/2022 14:45:22,16/03/2022 14:45:22,16/03/2022 14:45:30,N/A,N/A,16/03/2022 17:58:05,N/A,N/A,N/A,,,,,,2,N/A
761,,FSM-TST-2022-01-11-000118,Pending for payment,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 17:30:49,11/01/2022 17:30:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
762,,FSM-TST-2022-01-11-000117,Pending for payment,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 17:20:07,11/01/2022 17:19:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
763,,FSM-TST-2022-01-11-000134,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 22:48:00,11/01/2022 22:48:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
764,,FSM-TST-2022-01-11-000143,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:17:10,12/01/2022 03:17:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
765,,FSM-TST-2022-01-10-000099,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,10/01/2022 21:55:29,10/01/2022 21:55:29,10/01/2022 21:56:12,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
766,,FSM-DKN-2021-12-15-000044,Application Created,Residential,Independent house,N/A,N/A,N/A,Dhenkanal,759001,Alsua,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:27:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
767,,FSM-TST-2022-02-08-000369,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,Near MG Road,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 04:30:56,09/02/2022 04:30:57,09/02/2022 04:31:45,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
768,,FSM-DKN-2022-02-19-000446,DSO Rejected,Residential,Row houses,Septic tank with soak pit,110,Gandhi bazar,Dhenkanal,759013,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,19/02/2022 22:29:59,21/02/2022 22:23:32,21/02/2022 22:23:54,21/02/2022 22:25:37,N/A,21/02/2022 22:24:20,N/A,N/A,N/A,,,,,,2,N/A
769,,FSM-TST-2022-01-12-000241,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 00:47:27,13/01/2022 00:47:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
770,,FSM-TST-2022-01-12-000243,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:17:29,13/01/2022 01:17:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
771,,FSM-TST-2022-01-11-000212,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:36:08,12/01/2022 03:36:09,12/01/2022 15:36:26,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
772,,FSM-BLS-2021-12-29-000075,Pending for payment,Residential,Independent house,N/A,N/A,N/A,Balasore,756001,Angargadia(P),Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,29/12/2021 18:01:35,29/12/2021 18:01:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
773,,FSM-TST-2022-01-11-000171,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:41,12/01/2022 03:25:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
774,,FSM-TST-2022-01-11-000197,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:49,12/01/2022 03:29:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
775,,FSM-TST-2022-01-11-000148,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:41,12/01/2022 03:19:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
776,,FSM-TST-2021-12-15-000053,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,16/12/2021 02:45:53,16/12/2021 02:45:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
777,,FSM-BAM-2022-03-01-000499,Application Created,Residential,Independent house,N/A,N/A,N/A,Berhampur,,Raghupati Nagar,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,01/03/2022 07:13:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
778,,FSM-TST-2022-01-11-000173,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:48,12/01/2022 03:25:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
779,,FSM-TST-2022-01-10-000104,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 04:21:11,11/01/2022 04:21:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
780,,FSM-BAM-2022-02-14-000424,Pending for payment,Residential,Independent house,N/A,N/A,Brajrajnagar 2nd lane panigrahipentha,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:55:18,15/02/2022 04:54:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
781,,FSM-TST-2022-02-02-000312,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 19:28:02,02/02/2022 19:28:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
782,,FSM-TST-2022-01-11-000158,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:21:20,12/01/2022 03:21:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
783,,FSM-TST-2021-12-12-000026,Rejected,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/12/2021 02:05:55,13/12/2021 02:05:42,N/A,N/A,N/A,N/A,13/12/2021 02:06:05,N/A,N/A,,,,,,2,N/A
784,,FSM-TST-2022-02-08-000364,Pending for DSO Approval,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 01:24:49,09/02/2022 01:24:50,09/02/2022 01:25:18,N/A,N/A,09/02/2022 01:28:23,N/A,N/A,N/A,,,,,,2,N/A
785,,FSM-TST-2022-01-11-000150,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:50,12/01/2022 03:19:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
786,,FSM-TST-2022-03-21-000613,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,21/03/2022 16:52:30,21/03/2022 16:52:30,21/03/2022 16:52:41,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
787,,FSM-TST-2022-02-23-000466,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Tubewell wali Gali,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 22:09:48,23/02/2022 22:09:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
788,,FSM-BAM-2022-03-31-000864,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,Baidya street,Berhampur,760003,Berhampur,Berhampur,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,31/03/2022 16:29:12,31/03/2022 16:29:12,31/03/2022 16:30:09,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
789,,FSM-BLS-2022-03-04-000508,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Noorpur,Balasore,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/03/2022 16:36:33,04/03/2022 16:36:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
790,,FSM-BLS-2021-12-28-000067,Application Created,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/12/2021 17:42:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
791,,FSM-TST-2022-01-11-000210,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:36:03,12/01/2022 03:36:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
