,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
400,,FSM-DKN-2021-12-15-000047,Application Created,Residential,Independent house,Conventional Spectic tank,,Bankual,Dhenkanal,759013,Bankual,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:31:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
401,,FSM-TST-2021-12-06-000006,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/12/2021 23:45:43,06/12/2021 23:44:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
402,,FSM-TST-2021-12-06-000011,Rejected,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/12/2021 00:18:28,07/12/2021 00:18:28,N/A,N/A,N/A,N/A,07/12/2021 00:20:44,N/A,N/A,,,,,,2,N/A
403,,FSM-TST-2022-01-11-000170,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:38,12/01/2022 03:25:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
404,,FSM-TST-2022-01-11-000199,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:30:03,12/01/2022 03:29:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
405,,FSM-TST-2022-01-11-000183,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:19,12/01/2022 03:25:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
406,,FSM-TST-2022-02-21-000447,Pending for payment,Institutional,Anganwadi,Conventional Spectic tank,N/A,N/A,testing,,New Kartar Nagar,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,21/02/2022 18:43:42,21/02/2022 18:43:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
407,,FSM-TST-2021-12-15-000051,Pending for payment,Commercial,Hotel,Conventional Spectic tank,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,16/12/2021 02:43:37,16/12/2021 02:42:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
408,,FSM-BAM-2022-02-24-000476,Pending for payment,Residential,Independent house,N/A,N/A,Nilachala Street 1st Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:26:42,24/02/2022 14:26:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
409,,FSM-TST-2022-01-11-000137,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 01:38:43,12/01/2022 01:38:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
410,,FSM-TST-2022-02-17-000433,DSO Rejected,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,17/02/2022 22:00:01,17/02/2022 21:59:34,17/02/2022 21:59:54,24/02/2022 19:08:43,N/A,17/02/2022 22:17:41,N/A,N/A,N/A,,,,,,2,N/A
411,,FSM-TST-2022-02-14-000411,Rejected,Institutional,Mosque,Conventional Spectic tank,N/A,N/A,testing,,Mohalla Chaiaam,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,14/02/2022 20:29:00,14/02/2022 20:29:00,N/A,N/A,N/A,N/A,14/02/2022 20:29:35,N/A,N/A,,,,,,2,N/A
412,,FSM-TST-2022-01-11-000151,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:54,12/01/2022 03:19:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
413,,FSM-DKN-2021-12-15-000043,Application Created,Residential,Independent house,N/A,7,Ananda bazar,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:20:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
414,,FSM-TST-2022-01-11-000125,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 18:40:55,11/01/2022 18:40:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
415,,FSM-DKN-2022-01-04-000088,Application Created,Residential,Independent house,Septic tank with soak pit,224,MG road,Dhenkanal,,Mahisapat,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/01/2022 18:15:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
416,,FSM-TST-2022-02-08-000367,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 04:06:45,09/02/2022 04:06:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
417,,FSM-TST-2021-12-15-000054,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,16/12/2021 02:48:31,16/12/2021 02:48:31,16/12/2021 02:48:44,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
418,,FSM-TST-2022-02-14-000416,DSO Rejected,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Gahi Nagar,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,15/02/2022 02:34:03,15/02/2022 02:33:59,15/02/2022 02:36:36,15/02/2022 02:38:52,N/A,15/02/2022 02:38:21,N/A,N/A,N/A,,,,,,2,N/A
419,,FSM-DKN-2021-12-15-000036,Application Created,Residential,Independent house,Septic tank with soak pit,N/A,N/A,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:16:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
420,,FSM-TST-2022-01-12-000229,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 21:08:54,12/01/2022 21:08:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
421,,FSM-BLS-2021-12-17-000059,Pending for DSO Approval,Residential,Independent house,Conventional Spectic tank,123,Chandipur Road,Balasore,756001,Mansinghabazar(P),Balasore,Punjab,,Online,The cleaners,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,1200,New,Counter,CASH,17/12/2021 17:34:46,17/12/2021 17:46:13,17/12/2021 17:47:12,N/A,N/A,17/12/2021 17:48:12,N/A,N/A,N/A,,,,,,2,N/A
422,,FSM-TST-2022-01-11-000190,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:09,12/01/2022 03:28:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
423,,FSM-TST-2022-02-22-000464,Application Created,Commercial,Petrol pumps,Septic tank with soak pit,N/A,N/A,testing,,Chapal Chowk,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 01:21:47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
424,,FSM-TST-2021-12-08-000021,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,08/12/2021 18:00:35,08/12/2021 18:00:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
425,,FSM-TST-2022-01-11-000172,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:44,12/01/2022 03:25:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
426,,FSM-TST-2021-12-07-000019,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Labour Court Gali Panj Peer,testing,Punjab,,Telephone,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,08/12/2021 00:54:00,08/12/2021 00:54:00,08/12/2021 00:56:17,N/A,N/A,08/12/2021 00:58:52,N/A,N/A,N/A,,,,,,2,N/A
427,,FSM-TST-2021-12-08-000022,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,08/12/2021 22:39:51,08/12/2021 22:39:51,08/12/2021 22:41:57,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
428,,FSM-DKN-2021-12-15-000032,Application Created,Residential,Independent house,Septic tank with soak pit,21,Hata Rd,Dhenkanal,759013,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
429,,FSM-TST-2022-01-11-000152,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:16,12/01/2022 03:20:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
430,,FSM-TST-2022-01-11-000206,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:50,12/01/2022 03:35:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
431,,FSM-BLS-2021-12-28-000068,Application Created,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/12/2021 17:42:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
432,,FSM-TST-2022-01-11-000193,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:18,12/01/2022 03:28:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
433,,FSM-BAM-2022-02-24-000477,Pending for payment,Residential,Independent house,N/A,N/A,Chaintanya Nagar 1st Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:29:56,24/02/2022 14:29:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
434,,FSM-BAM-2022-02-24-000480,Pending for payment,Residential,Independent house,N/A,N/A,Kalua Sahi,Berhampur,,Gosaninuagam,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:43:30,24/02/2022 14:43:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
435,,FSM-TST-2022-02-24-000487,Pending for DSO Approval,Commercial,Bank,Septic tank with soak pit,N/A,N/A,testing,,Siddhartha Nagar,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CHEQUE,25/02/2022 04:43:15,25/02/2022 04:42:39,25/02/2022 05:16:12,25/02/2022 05:23:52,N/A,25/02/2022 05:17:02,N/A,N/A,N/A,,,,,,2,N/A
436,,FSM-TST-2022-01-11-000154,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:27,12/01/2022 03:20:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
437,,FSM-BAM-2022-02-14-000417,Pending for payment,Residential,Independent house,N/A,N/A,Redika Bandha Street,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:39:39,15/02/2022 04:39:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
438,,FSM-TST-2022-01-11-000168,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:31,12/01/2022 03:24:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
439,,FSM-TST-2022-01-11-000119,Pending for payment,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 17:31:40,11/01/2022 17:31:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
440,,FSM-TST-2022-01-10-000105,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 04:35:54,11/01/2022 04:35:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
441,,FSM-TST-2022-01-11-000176,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:56,12/01/2022 03:25:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
442,,FSM-TST-2022-01-04-000090,Application Created,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,Kathagada juanga sahi,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/01/2022 22:20:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
443,,FSM-TST-2022-01-11-000116,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 17:18:39,11/01/2022 17:18:14,11/01/2022 17:19:10,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
444,,FSM-TST-2022-01-11-000195,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:40,12/01/2022 03:29:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
445,,FSM-BLS-2021-12-29-000071,Pending for payment,Residential,Independent house,N/A,N/A,N/A,Balasore,756001,Bhaskarganj,Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,29/12/2021 17:30:22,29/12/2021 17:30:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
446,,FSM-TST-2022-01-11-000198,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:52,12/01/2022 03:29:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
447,,FSM-TST-2022-01-11-000161,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:23:18,12/01/2022 03:23:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
448,,FSM-TST-2022-01-12-000221,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:14:39,12/01/2022 19:13:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
449,,FSM-TST-2022-01-12-000222,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:25:48,12/01/2022 19:25:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
450,,FSM-BAM-2022-02-26-000497,Application Created,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Berhampur,,Raghupati Nagar,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,26/02/2022 22:08:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
451,,FSM-TST-2022-01-11-000169,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:35,12/01/2022 03:24:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
452,,FSM-BAM-2022-02-14-000421,Pending for payment,Residential,Independent house,N/A,N/A,Nilachala Street 1st Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:49:24,15/02/2022 04:49:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
453,,FSM-TST-2021-12-06-000010,Cancelled,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,Kathagada juanga sahi,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,07/12/2021 00:12:37,07/12/2021 00:13:14,07/12/2021 00:14:19,N/A,N/A,N/A,N/A,07/12/2021 00:14:42,N/A,,,,,,2,N/A
454,,FSM-TST-2022-01-12-000238,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 23:35:37,12/01/2022 23:35:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
455,,FSM-BAM-2022-02-14-000422,Pending for payment,Residential,Independent house,N/A,N/A,lakshminrusingh Sahi 7th Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:51:27,15/02/2022 04:51:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
456,,FSM-TST-2022-01-11-000186,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:27:54,12/01/2022 03:27:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
457,,FSM-BAM-2022-02-24-000473,Pending for payment,Residential,Independent house,N/A,N/A,Mahalaxmi Nagar,Berhampur,,Lanjipalli,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:19:55,24/02/2022 14:19:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
458,,FSM-DKN-2022-02-14-000401,DSO Rejected,Residential,Independent house,Septic tank with soak pit,Lane Infront of New Police Quarters,Khamar Sahi,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,1000,New,Counter,CASH,14/02/2022 15:08:06,19/02/2022 18:13:05,19/02/2022 18:14:03,19/02/2022 18:25:37,N/A,19/02/2022 18:23:06,N/A,N/A,N/A,,,,,,2,N/A
459,,FSM-TST-2021-12-12-000028,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Naqvi Colony,testing,Punjab,Haridakhandi Bada Sahi,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/12/2021 02:09:43,13/12/2021 02:10:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
460,,FSM-TST-2022-01-10-000100,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 00:30:56,11/01/2022 00:30:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
461,,FSM-TST-2021-12-06-000004,Pending for DSO Assignment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,06/12/2021 23:11:59,06/12/2021 23:11:11,07/12/2021 00:18:53,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
462,,FSM-TST-2022-01-11-000130,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 21:48:02,11/01/2022 21:48:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
463,,FSM-TST-2022-01-11-000157,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:57,12/01/2022 03:20:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
464,,FSM-TST-2022-02-09-000375,Pending for payment,Residential,Independent house,Septic tank with soak pit,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 06:12:21,09/02/2022 06:12:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
465,,FSM-TST-2022-01-11-000123,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 18:10:52,11/01/2022 18:10:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
466,,FSM-BAM-2022-02-04-000327,Application Created,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Berhampur,760001,Berhampur,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,04/02/2022 13:58:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
467,,FSM-TST-2022-01-12-000249,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 03:20:09,13/01/2022 03:20:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
